"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","CPIFORECAST","TOT","AGRWTH","A","1961",2.2875816993,
"AUS","CPIFORECAST","TOT","AGRWTH","A","1962",-0.3194888179,
"AUS","CPIFORECAST","TOT","AGRWTH","A","1963",0.641025641,
"AUS","CPIFORECAST","TOT","AGRWTH","A","1964",2.8662420382,
"AUS","CPIFORECAST","TOT","AGRWTH","A","1965",3.4055727554,
"AUS","CPIFORECAST","TOT","AGRWTH","A","1966",3.2934131737,
"AUS","CPIFORECAST","TOT","AGRWTH","A","1967",3.4782608696,
"AUS","CPIFORECAST","TOT","AGRWTH","A","1968",2.5210084034,
"AUS","CPIFORECAST","TOT","AGRWTH","A","1969",3.2786885246,
"AUS","CPIFORECAST","TOT","AGRWTH","A","1970",3.4391534392,
"AUS","CPIFORECAST","TOT","AGRWTH","A","1971",6.1381074169,
"AUS","CPIFORECAST","TOT","AGRWTH","A","1972",6.0240963855,
"AUS","CPIFORECAST","TOT","AGRWTH","A","1973",9.0909090909,
"AUS","CPIFORECAST","TOT","AGRWTH","A","1974",15.4166666667,
"AUS","CPIFORECAST","TOT","AGRWTH","A","1975",15.1624548736,
"AUS","CPIFORECAST","TOT","AGRWTH","A","1976",13.3228840125,
"AUS","CPIFORECAST","TOT","AGRWTH","A","1977",12.3098201936,
"AUS","CPIFORECAST","TOT","AGRWTH","A","1978",8.0049261084,
"AUS","CPIFORECAST","TOT","AGRWTH","A","1979",9.1220068415,
"AUS","CPIFORECAST","TOT","AGRWTH","A","1980",10.1358411703,
"AUS","CPIFORECAST","TOT","AGRWTH","A","1981",9.4876660342,
"AUS","CPIFORECAST","TOT","AGRWTH","A","1982",11.3518197574,
"AUS","CPIFORECAST","TOT","AGRWTH","A","1983",10.0389105058,
"AUS","CPIFORECAST","TOT","AGRWTH","A","1984",3.9603960396,
"AUS","CPIFORECAST","TOT","AGRWTH","A","1985",6.7346938776,
"AUS","CPIFORECAST","TOT","AGRWTH","A","1986",9.0904349922,
"AUS","CPIFORECAST","TOT","AGRWTH","A","1987",8.4875754813,
"AUS","CPIFORECAST","TOT","AGRWTH","A","1988",7.2120559742,
"AUS","CPIFORECAST","TOT","AGRWTH","A","1989",7.5803212851,
"AUS","CPIFORECAST","TOT","AGRWTH","A","1990",7.2328511433,
"AUS","CPIFORECAST","TOT","AGRWTH","A","1991",3.3072236728,
"AUS","CPIFORECAST","TOT","AGRWTH","A","1992",0.9688289806,
"AUS","CPIFORECAST","TOT","AGRWTH","A","1993",1.7521902378,
"AUS","CPIFORECAST","TOT","AGRWTH","A","1994",1.9680196802,
"AUS","CPIFORECAST","TOT","AGRWTH","A","1995",4.5838359469,
"AUS","CPIFORECAST","TOT","AGRWTH","A","1996",2.6528258362,
"AUS","CPIFORECAST","TOT","AGRWTH","A","1997",0.2247191011,
"AUS","CPIFORECAST","TOT","AGRWTH","A","1998",0.8594917788,
"AUS","CPIFORECAST","TOT","AGRWTH","A","1999",1.4079288625,
"AUS","CPIFORECAST","TOT","AGRWTH","A","2000",4.457435148,
"AUS","CPIFORECAST","TOT","AGRWTH","A","2001",4.407135362,
"AUS","CPIFORECAST","TOT","AGRWTH","A","2002",3.0485762144,
"AUS","CPIFORECAST","TOT","AGRWTH","A","2003",2.7308192458,
"AUS","CPIFORECAST","TOT","AGRWTH","A","2004",2.3417721519,
"AUS","CPIFORECAST","TOT","AGRWTH","A","2005",2.6592455164,
"AUS","CPIFORECAST","TOT","AGRWTH","A","2006",3.5542168675,
"AUS","CPIFORECAST","TOT","AGRWTH","A","2007",2.3560209424,
"AUS","CPIFORECAST","TOT","AGRWTH","A","2008",4.347826087,
"AUS","CPIFORECAST","TOT","AGRWTH","A","2009",1.7701525054,
"AUS","CPIFORECAST","TOT","AGRWTH","A","2010",2.8632592989,
"AUS","CPIFORECAST","TOT","AGRWTH","A","2011",3.3298647242,
"AUS","CPIFORECAST","TOT","AGRWTH","A","2012",1.7119838872,
"AUS","CPIFORECAST","TOT","AGRWTH","A","2013",2.4504950495,
"AUS","CPIFORECAST","TOT","AGRWTH","A","2014",2.5126842232,
"AUS","CPIFORECAST","TOT","AGRWTH","A","2015",1.4847984916,
"AUS","CPIFORECAST","TOT","AGRWTH","A","2016",1.2772875058,
"AUS","CPIFORECAST","TOT","AGRWTH","A","2017",1.972024765,
"AUS","CPIFORECAST","TOT","AGRWTH","A","2018",1.9647521451,
"AUS","CPIFORECAST","TOT","AGRWTH","A","2019",2.1249403831,
"AUS","CPIFORECAST","TOT","AGRWTH","A","2020",2.4220815134,
"CAN","CPIFORECAST","TOT","AGRWTH","A","1993",1.8654494939,
"CAN","CPIFORECAST","TOT","AGRWTH","A","1994",0.1363724917,
"CAN","CPIFORECAST","TOT","AGRWTH","A","1995",2.1887159533,
"CAN","CPIFORECAST","TOT","AGRWTH","A","1996",1.5801999048,
"CAN","CPIFORECAST","TOT","AGRWTH","A","1997",1.6118451879,
"CAN","CPIFORECAST","TOT","AGRWTH","A","1998",0.986811768,
"CAN","CPIFORECAST","TOT","AGRWTH","A","1999",1.7442922374,
"CAN","CPIFORECAST","TOT","AGRWTH","A","2000",2.7376357598,
"CAN","CPIFORECAST","TOT","AGRWTH","A","2001",2.5074261751,
"CAN","CPIFORECAST","TOT","AGRWTH","A","2002",2.2756328305,
"CAN","CPIFORECAST","TOT","AGRWTH","A","2003",2.7416666667,
"CAN","CPIFORECAST","TOT","AGRWTH","A","2004",1.8411874442,
"CAN","CPIFORECAST","TOT","AGRWTH","A","2005",2.2300095572,
"CAN","CPIFORECAST","TOT","AGRWTH","A","2006",2.0177625428,
"CAN","CPIFORECAST","TOT","AGRWTH","A","2007",2.1305841924,
"CAN","CPIFORECAST","TOT","AGRWTH","A","2008",2.3852250636,
"CAN","CPIFORECAST","TOT","AGRWTH","A","2009",0.2994230629,
"CAN","CPIFORECAST","TOT","AGRWTH","A","2010",1.7693315858,
"CAN","CPIFORECAST","TOT","AGRWTH","A","2011",2.8904629033,
"CAN","CPIFORECAST","TOT","AGRWTH","A","2012",1.529796259,
"CAN","CPIFORECAST","TOT","AGRWTH","A","2013",0.9245942059,
"CAN","CPIFORECAST","TOT","AGRWTH","A","2014",1.9204668838,
"CAN","CPIFORECAST","TOT","AGRWTH","A","2015",1.118583128,
"CAN","CPIFORECAST","TOT","AGRWTH","A","2016",1.4222690459,
"CAN","CPIFORECAST","TOT","AGRWTH","A","2017",1.6100759592,
"CAN","CPIFORECAST","TOT","AGRWTH","A","2018",2.3195308847,
"CAN","CPIFORECAST","TOT","AGRWTH","A","2019",2.0854478582,
"CAN","CPIFORECAST","TOT","AGRWTH","A","2020",2.0948054166,
"CZE","CPIFORECAST","TOT","AGRWTH","A","1994",10.039424223,
"CZE","CPIFORECAST","TOT","AGRWTH","A","1995",8.9905305637,
"CZE","CPIFORECAST","TOT","AGRWTH","A","1996",8.7587747288,
"CZE","CPIFORECAST","TOT","AGRWTH","A","1997",8.5961566672,
"CZE","CPIFORECAST","TOT","AGRWTH","A","1998",10.6983655275,
"CZE","CPIFORECAST","TOT","AGRWTH","A","1999",2.1354484442,
"CZE","CPIFORECAST","TOT","AGRWTH","A","2000",3.7753882915,
"CZE","CPIFORECAST","TOT","AGRWTH","A","2001",4.6626755699,
"CZE","CPIFORECAST","TOT","AGRWTH","A","2002",1.9029809702,
"CZE","CPIFORECAST","TOT","AGRWTH","A","2003",0.1187392055,
"CZE","CPIFORECAST","TOT","AGRWTH","A","2004",2.7601078167,
"CZE","CPIFORECAST","TOT","AGRWTH","A","2005",1.8570978911,
"CZE","CPIFORECAST","TOT","AGRWTH","A","2006",2.5339925834,
"CZE","CPIFORECAST","TOT","AGRWTH","A","2007",2.8531243721,
"CZE","CPIFORECAST","TOT","AGRWTH","A","2008",6.3586638015,
"CZE","CPIFORECAST","TOT","AGRWTH","A","2009",1.0193773533,
"CZE","CPIFORECAST","TOT","AGRWTH","A","2010",1.4727272727,
"CZE","CPIFORECAST","TOT","AGRWTH","A","2011",1.9172191364,
"CZE","CPIFORECAST","TOT","AGRWTH","A","2012",3.2876230661,
"CZE","CPIFORECAST","TOT","AGRWTH","A","2013",1.4382978723,
"CZE","CPIFORECAST","TOT","AGRWTH","A","2014",0.3439885896,
"CZE","CPIFORECAST","TOT","AGRWTH","A","2015",0.3093645485,
"CZE","CPIFORECAST","TOT","AGRWTH","A","2016",0.6835042094,
"CZE","CPIFORECAST","TOT","AGRWTH","A","2017",2.4505339833,
"CZE","CPIFORECAST","TOT","AGRWTH","A","2018",2.2144640286,
"CZE","CPIFORECAST","TOT","AGRWTH","A","2019",2.4221202359,
"CZE","CPIFORECAST","TOT","AGRWTH","A","2020",2.2255487801,
"DNK","CPIFORECAST","TOT","AGRWTH","A","1968",8.0051866521,
"DNK","CPIFORECAST","TOT","AGRWTH","A","1969",3.4879312524,
"DNK","CPIFORECAST","TOT","AGRWTH","A","1970",6.5148369764,
"DNK","CPIFORECAST","TOT","AGRWTH","A","1971",5.8698767555,
"DNK","CPIFORECAST","TOT","AGRWTH","A","1972",6.5623477178,
"DNK","CPIFORECAST","TOT","AGRWTH","A","1973",9.3033890554,
"DNK","CPIFORECAST","TOT","AGRWTH","A","1974",15.2751952399,
"DNK","CPIFORECAST","TOT","AGRWTH","A","1975",9.6056133559,
"DNK","CPIFORECAST","TOT","AGRWTH","A","1976",9.0103016924,
"DNK","CPIFORECAST","TOT","AGRWTH","A","1977",10.9222383476,
"DNK","CPIFORECAST","TOT","AGRWTH","A","1978",10.2136457615,
"DNK","CPIFORECAST","TOT","AGRWTH","A","1979",9.6110555278,
"DNK","CPIFORECAST","TOT","AGRWTH","A","1980",12.3053226082,
"DNK","CPIFORECAST","TOT","AGRWTH","A","1981",11.7673879915,
"DNK","CPIFORECAST","TOT","AGRWTH","A","1982",10.120823389,
"DNK","CPIFORECAST","TOT","AGRWTH","A","1983",6.9082289197,
"DNK","CPIFORECAST","TOT","AGRWTH","A","1984",6.2907823883,
"DNK","CPIFORECAST","TOT","AGRWTH","A","1985",4.6787459769,
"DNK","CPIFORECAST","TOT","AGRWTH","A","1986",3.6781870979,
"DNK","CPIFORECAST","TOT","AGRWTH","A","1987",4.0199901148,
"DNK","CPIFORECAST","TOT","AGRWTH","A","1988",4.5351354205,
"DNK","CPIFORECAST","TOT","AGRWTH","A","1989",4.7727272727,
"DNK","CPIFORECAST","TOT","AGRWTH","A","1990",2.6416003856,
"DNK","CPIFORECAST","TOT","AGRWTH","A","1991",2.3951533368,
"DNK","CPIFORECAST","TOT","AGRWTH","A","1992",2.0960418291,
"DNK","CPIFORECAST","TOT","AGRWTH","A","1993",1.2578616352,
"DNK","CPIFORECAST","TOT","AGRWTH","A","1994",1.992014197,
"DNK","CPIFORECAST","TOT","AGRWTH","A","1995",2.0836052025,
"DNK","CPIFORECAST","TOT","AGRWTH","A","1996",2.1262996421,
"DNK","CPIFORECAST","TOT","AGRWTH","A","1997",2.1821671465,
"DNK","CPIFORECAST","TOT","AGRWTH","A","1998",1.8456512862,
"DNK","CPIFORECAST","TOT","AGRWTH","A","1999",2.4977948841,
"DNK","CPIFORECAST","TOT","AGRWTH","A","2000",2.9032770874,
"DNK","CPIFORECAST","TOT","AGRWTH","A","2001",2.337874837,
"DNK","CPIFORECAST","TOT","AGRWTH","A","2002",2.4244366122,
"DNK","CPIFORECAST","TOT","AGRWTH","A","2003",2.0750782065,
"DNK","CPIFORECAST","TOT","AGRWTH","A","2004",1.1543569312,
"DNK","CPIFORECAST","TOT","AGRWTH","A","2005",1.8178145829,
"DNK","CPIFORECAST","TOT","AGRWTH","A","2006",1.9242213846,
"DNK","CPIFORECAST","TOT","AGRWTH","A","2007",1.6932658622,
"DNK","CPIFORECAST","TOT","AGRWTH","A","2008",3.4162679426,
"DNK","CPIFORECAST","TOT","AGRWTH","A","2009",1.3047099102,
"DNK","CPIFORECAST","TOT","AGRWTH","A","2010",2.3109243697,
"DNK","CPIFORECAST","TOT","AGRWTH","A","2011",2.7586822605,
"DNK","CPIFORECAST","TOT","AGRWTH","A","2012",2.3979148566,
"DNK","CPIFORECAST","TOT","AGRWTH","A","2013",0.7890717801,
"DNK","CPIFORECAST","TOT","AGRWTH","A","2014",0.5640205404,
"DNK","CPIFORECAST","TOT","AGRWTH","A","2015",0.4520341537,
"DNK","CPIFORECAST","TOT","AGRWTH","A","2016",0.25,
"DNK","CPIFORECAST","TOT","AGRWTH","A","2017",1.1471321686,
"DNK","CPIFORECAST","TOT","AGRWTH","A","2018",0.9420624685,
"DNK","CPIFORECAST","TOT","AGRWTH","A","2019",1.8132906679,
"DNK","CPIFORECAST","TOT","AGRWTH","A","2020",1.953317016,
"HUN","CPIFORECAST","TOT","AGRWTH","A","1981",4.6614100144,
"HUN","CPIFORECAST","TOT","AGRWTH","A","1982",6.8358076667,
"HUN","CPIFORECAST","TOT","AGRWTH","A","1983",7.2798921497,
"HUN","CPIFORECAST","TOT","AGRWTH","A","1984",8.467858869,
"HUN","CPIFORECAST","TOT","AGRWTH","A","1985",6.9423402549,
"HUN","CPIFORECAST","TOT","AGRWTH","A","1986",5.2916666667,
"HUN","CPIFORECAST","TOT","AGRWTH","A","1987",8.6743173724,
"HUN","CPIFORECAST","TOT","AGRWTH","A","1988",15.7235452625,
"HUN","CPIFORECAST","TOT","AGRWTH","A","1989",17.1491504091,
"HUN","CPIFORECAST","TOT","AGRWTH","A","1990",28.3695944131,
"HUN","CPIFORECAST","TOT","AGRWTH","A","1991",34.817542685,
"HUN","CPIFORECAST","TOT","AGRWTH","A","1992",23.6557171996,
"HUN","CPIFORECAST","TOT","AGRWTH","A","1993",22.4642409034,
"HUN","CPIFORECAST","TOT","AGRWTH","A","1994",18.8680791771,
"HUN","CPIFORECAST","TOT","AGRWTH","A","1995",28.3054645751,
"HUN","CPIFORECAST","TOT","AGRWTH","A","1996",23.4690313046,
"HUN","CPIFORECAST","TOT","AGRWTH","A","1997",18.3050773684,
"HUN","CPIFORECAST","TOT","AGRWTH","A","1998",14.1537895511,
"HUN","CPIFORECAST","TOT","AGRWTH","A","1999",9.9977439005,
"HUN","CPIFORECAST","TOT","AGRWTH","A","2000",9.8036078508,
"HUN","CPIFORECAST","TOT","AGRWTH","A","2001",9.1168091168,
"HUN","CPIFORECAST","TOT","AGRWTH","A","2002",5.2654482158,
"HUN","CPIFORECAST","TOT","AGRWTH","A","2003",4.6610169492,
"HUN","CPIFORECAST","TOT","AGRWTH","A","2004",6.7443467957,
"HUN","CPIFORECAST","TOT","AGRWTH","A","2005",3.5615171138,
"HUN","CPIFORECAST","TOT","AGRWTH","A","2006",3.9303260384,
"HUN","CPIFORECAST","TOT","AGRWTH","A","2007",7.9587451654,
"HUN","CPIFORECAST","TOT","AGRWTH","A","2008",6.0425125388,
"HUN","CPIFORECAST","TOT","AGRWTH","A","2009",4.2117117117,
"HUN","CPIFORECAST","TOT","AGRWTH","A","2010",4.8555579569,
"HUN","CPIFORECAST","TOT","AGRWTH","A","2011",3.9299209894,
"HUN","CPIFORECAST","TOT","AGRWTH","A","2012",5.6521451709,
"HUN","CPIFORECAST","TOT","AGRWTH","A","2013",1.7331998498,
"HUN","CPIFORECAST","TOT","AGRWTH","A","2014",-0.227566271,
"HUN","CPIFORECAST","TOT","AGRWTH","A","2015",-0.0616446801,
"HUN","CPIFORECAST","TOT","AGRWTH","A","2016",0.3947693067,
"HUN","CPIFORECAST","TOT","AGRWTH","A","2017",2.3482428101,
"HUN","CPIFORECAST","TOT","AGRWTH","A","2018",2.9623415002,
"HUN","CPIFORECAST","TOT","AGRWTH","A","2019",3.9897213258,
"HUN","CPIFORECAST","TOT","AGRWTH","A","2020",3.9876480638,
"ISL","CPIFORECAST","TOT","AGRWTH","A","1961",4.7116165719,
"ISL","CPIFORECAST","TOT","AGRWTH","A","1962",11.016291699,
"ISL","CPIFORECAST","TOT","AGRWTH","A","1963",12.928022362,
"ISL","CPIFORECAST","TOT","AGRWTH","A","1964",19.245049505,
"ISL","CPIFORECAST","TOT","AGRWTH","A","1965",7.3170731707,
"ISL","CPIFORECAST","TOT","AGRWTH","A","1966",10.6866537718,
"ISL","CPIFORECAST","TOT","AGRWTH","A","1967",3.3202271734,
"ISL","CPIFORECAST","TOT","AGRWTH","A","1968",13.9504016913,
"ISL","CPIFORECAST","TOT","AGRWTH","A","1969",21.124497992,
"ISL","CPIFORECAST","TOT","AGRWTH","A","1970",13.8594164456,
"ISL","CPIFORECAST","TOT","AGRWTH","A","1971",7.862550961,
"ISL","CPIFORECAST","TOT","AGRWTH","A","1972",8.747300216,
"ISL","CPIFORECAST","TOT","AGRWTH","A","1973",19.6623634558,
"ISL","CPIFORECAST","TOT","AGRWTH","A","1974",40.8298755187,
"ISL","CPIFORECAST","TOT","AGRWTH","A","1975",50.1178550383,
"ISL","CPIFORECAST","TOT","AGRWTH","A","1976",36.0917566241,
"ISL","CPIFORECAST","TOT","AGRWTH","A","1977",30.3167420814,
"ISL","CPIFORECAST","TOT","AGRWTH","A","1978",43.75,
"ISL","CPIFORECAST","TOT","AGRWTH","A","1979",44.4444444444,
"ISL","CPIFORECAST","TOT","AGRWTH","A","1980",58.5284280936,
"ISL","CPIFORECAST","TOT","AGRWTH","A","1981",51.7932489451,
"ISL","CPIFORECAST","TOT","AGRWTH","A","1982",50.2432244614,
"ISL","CPIFORECAST","TOT","AGRWTH","A","1983",83.9500462535,
"ISL","CPIFORECAST","TOT","AGRWTH","A","1984",30.8524013075,
"ISL","CPIFORECAST","TOT","AGRWTH","A","1985",31.9946195234,
"ISL","CPIFORECAST","TOT","AGRWTH","A","1986",22.1284029699,
"ISL","CPIFORECAST","TOT","AGRWTH","A","1987",18.2977708905,
"ISL","CPIFORECAST","TOT","AGRWTH","A","1988",25.7255139057,
"ISL","CPIFORECAST","TOT","AGRWTH","A","1989",20.7581950789,
"ISL","CPIFORECAST","TOT","AGRWTH","A","1990",15.5107187894,
"ISL","CPIFORECAST","TOT","AGRWTH","A","1991",6.8087795909,
"ISL","CPIFORECAST","TOT","AGRWTH","A","1992",3.9477121814,
"ISL","CPIFORECAST","TOT","AGRWTH","A","1993",4.0428501684,
"ISL","CPIFORECAST","TOT","AGRWTH","A","1994",1.552657262,
"ISL","CPIFORECAST","TOT","AGRWTH","A","1995",1.6512318714,
"ISL","CPIFORECAST","TOT","AGRWTH","A","1996",2.2604211431,
"ISL","CPIFORECAST","TOT","AGRWTH","A","1997",1.8154311649,
"ISL","CPIFORECAST","TOT","AGRWTH","A","1998",1.6592372462,
"ISL","CPIFORECAST","TOT","AGRWTH","A","1999",3.2318311003,
"ISL","CPIFORECAST","TOT","AGRWTH","A","2000",5.1364744749,
"ISL","CPIFORECAST","TOT","AGRWTH","A","2001",6.4050855679,
"ISL","CPIFORECAST","TOT","AGRWTH","A","2002",5.1970231175,
"ISL","CPIFORECAST","TOT","AGRWTH","A","2003",2.0556617472,
"ISL","CPIFORECAST","TOT","AGRWTH","A","2004",3.1581953685,
"ISL","CPIFORECAST","TOT","AGRWTH","A","2005",3.9870484414,
"ISL","CPIFORECAST","TOT","AGRWTH","A","2006",6.6870737041,
"ISL","CPIFORECAST","TOT","AGRWTH","A","2007",5.0515638416,
"ISL","CPIFORECAST","TOT","AGRWTH","A","2008",12.6944019296,
"ISL","CPIFORECAST","TOT","AGRWTH","A","2009",12.0031170503,
"ISL","CPIFORECAST","TOT","AGRWTH","A","2010",5.3967316377,
"ISL","CPIFORECAST","TOT","AGRWTH","A","2011",4.0010261659,
"ISL","CPIFORECAST","TOT","AGRWTH","A","2012",5.1859003836,
"ISL","CPIFORECAST","TOT","AGRWTH","A","2013",3.8722751256,
"ISL","CPIFORECAST","TOT","AGRWTH","A","2014",2.0446189508,
"ISL","CPIFORECAST","TOT","AGRWTH","A","2015",1.6330584821,
"ISL","CPIFORECAST","TOT","AGRWTH","A","2016",1.6969302393,
"ISL","CPIFORECAST","TOT","AGRWTH","A","2017",1.7604127905,
"ISL","CPIFORECAST","TOT","AGRWTH","A","2018",2.5928903228,
"ISL","CPIFORECAST","TOT","AGRWTH","A","2019",3.8845646673,
"ISL","CPIFORECAST","TOT","AGRWTH","A","2020",3.5476775599,
"JPN","CPIFORECAST","TOT","AGRWTH","A","1961",5.3684561519,
"JPN","CPIFORECAST","TOT","AGRWTH","A","1962",6.835443038,
"JPN","CPIFORECAST","TOT","AGRWTH","A","1963",6.7069033338,
"JPN","CPIFORECAST","TOT","AGRWTH","A","1964",3.8003874181,
"JPN","CPIFORECAST","TOT","AGRWTH","A","1965",6.6560028435,
"JPN","CPIFORECAST","TOT","AGRWTH","A","1966",5.0408265285,
"JPN","CPIFORECAST","TOT","AGRWTH","A","1967",3.9898469104,
"JPN","CPIFORECAST","TOT","AGRWTH","A","1968",5.3394355454,
"JPN","CPIFORECAST","TOT","AGRWTH","A","1969",5.2498189718,
"JPN","CPIFORECAST","TOT","AGRWTH","A","1970",6.9241731786,
"JPN","CPIFORECAST","TOT","AGRWTH","A","1971",6.3953488372,
"JPN","CPIFORECAST","TOT","AGRWTH","A","1972",4.8435171386,
"JPN","CPIFORECAST","TOT","AGRWTH","A","1973",11.6086235489,
"JPN","CPIFORECAST","TOT","AGRWTH","A","1974",23.2222458077,
"JPN","CPIFORECAST","TOT","AGRWTH","A","1975",11.7312661499,
"JPN","CPIFORECAST","TOT","AGRWTH","A","1976",9.3740363861,
"JPN","CPIFORECAST","TOT","AGRWTH","A","1977",8.161826896,
"JPN","CPIFORECAST","TOT","AGRWTH","A","1978",4.2095660107,
"JPN","CPIFORECAST","TOT","AGRWTH","A","1979",3.7018509255,
"JPN","CPIFORECAST","TOT","AGRWTH","A","1980",7.7785817656,
"JPN","CPIFORECAST","TOT","AGRWTH","A","1981",4.9121629182,
"JPN","CPIFORECAST","TOT","AGRWTH","A","1982",2.7410409556,
"JPN","CPIFORECAST","TOT","AGRWTH","A","1983",1.8997197135,
"JPN","CPIFORECAST","TOT","AGRWTH","A","1984",2.2616136919,
"JPN","CPIFORECAST","TOT","AGRWTH","A","1985",3.0727213356,
"JPN","CPIFORECAST","TOT","AGRWTH","A","1986",0.132275028,
"JPN","CPIFORECAST","TOT","AGRWTH","A","1987",0.0529661017,
"JPN","CPIFORECAST","TOT","AGRWTH","A","1988",0.7146638433,
"JPN","CPIFORECAST","TOT","AGRWTH","A","1989",2.2514235655,
"JPN","CPIFORECAST","TOT","AGRWTH","A","1990",2.8187114462,
"JPN","CPIFORECAST","TOT","AGRWTH","A","1991",3.2580618282,
"JPN","CPIFORECAST","TOT","AGRWTH","A","1992",1.7349903163,
"JPN","CPIFORECAST","TOT","AGRWTH","A","1993",1.261204093,
"JPN","CPIFORECAST","TOT","AGRWTH","A","1994",0.6971643428,
"JPN","CPIFORECAST","TOT","AGRWTH","A","1995",-0.1159120771,
"JPN","CPIFORECAST","TOT","AGRWTH","A","1996",0.0172681981,
"JPN","CPIFORECAST","TOT","AGRWTH","A","1997",1.6944865959,
"JPN","CPIFORECAST","TOT","AGRWTH","A","1998",0.6714747575,
"JPN","CPIFORECAST","TOT","AGRWTH","A","1999",-0.3458498024,
"JPN","CPIFORECAST","TOT","AGRWTH","A","2000",-0.5409274089,
"JPN","CPIFORECAST","TOT","AGRWTH","A","2001",-0.8040935673,
"JPN","CPIFORECAST","TOT","AGRWTH","A","2002",-0.8924916073,
"JPN","CPIFORECAST","TOT","AGRWTH","A","2003",-0.2643754131,
"JPN","CPIFORECAST","TOT","AGRWTH","A","2004",-0.0165672631,
"JPN","CPIFORECAST","TOT","AGRWTH","A","2005",-0.5622613536,
"JPN","CPIFORECAST","TOT","AGRWTH","A","2006",0.2323651452,
"JPN","CPIFORECAST","TOT","AGRWTH","A","2007",0.0745156483,
"JPN","CPIFORECAST","TOT","AGRWTH","A","2008",1.3816497063,
"JPN","CPIFORECAST","TOT","AGRWTH","A","2009",-1.3628203036,
"JPN","CPIFORECAST","TOT","AGRWTH","A","2010",-0.6144160074,
"JPN","CPIFORECAST","TOT","AGRWTH","A","2011",-0.2849248834,
"JPN","CPIFORECAST","TOT","AGRWTH","A","2012",-0.025976275,
"JPN","CPIFORECAST","TOT","AGRWTH","A","2013",0.3464403257,
"JPN","CPIFORECAST","TOT","AGRWTH","A","2014",2.753322976,
"JPN","CPIFORECAST","TOT","AGRWTH","A","2015",0.8063838723,
"JPN","CPIFORECAST","TOT","AGRWTH","A","2016",-0.1249895842,
