"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"JPN","CPIFORECAST","TOT","AGRWTH","A","2017",0.4755548139,
"JPN","CPIFORECAST","TOT","AGRWTH","A","2018",1.024158667,
"JPN","CPIFORECAST","TOT","AGRWTH","A","2019",1.3527267828,
"JPN","CPIFORECAST","TOT","AGRWTH","A","2020",1.9032428192,
"KOR","CPIFORECAST","TOT","AGRWTH","A","1961",8.195643995,
"KOR","CPIFORECAST","TOT","AGRWTH","A","1962",6.6183123418,
"KOR","CPIFORECAST","TOT","AGRWTH","A","1963",20.6916417856,
"KOR","CPIFORECAST","TOT","AGRWTH","A","1964",29.4628232388,
"KOR","CPIFORECAST","TOT","AGRWTH","A","1965",13.5481957299,
"KOR","CPIFORECAST","TOT","AGRWTH","A","1966",11.2613883738,
"KOR","CPIFORECAST","TOT","AGRWTH","A","1967",10.8824435225,
"KOR","CPIFORECAST","TOT","AGRWTH","A","1968",10.7718197562,
"KOR","CPIFORECAST","TOT","AGRWTH","A","1969",12.3895632679,
"KOR","CPIFORECAST","TOT","AGRWTH","A","1970",15.9503405557,
"KOR","CPIFORECAST","TOT","AGRWTH","A","1971",13.5117087139,
"KOR","CPIFORECAST","TOT","AGRWTH","A","1972",11.6889850535,
"KOR","CPIFORECAST","TOT","AGRWTH","A","1973",3.2210259432,
"KOR","CPIFORECAST","TOT","AGRWTH","A","1974",24.304198163,
"KOR","CPIFORECAST","TOT","AGRWTH","A","1975",25.2492642096,
"KOR","CPIFORECAST","TOT","AGRWTH","A","1976",15.3273115126,
"KOR","CPIFORECAST","TOT","AGRWTH","A","1977",10.0966749035,
"KOR","CPIFORECAST","TOT","AGRWTH","A","1978",14.4602824592,
"KOR","CPIFORECAST","TOT","AGRWTH","A","1979",18.3234906255,
"KOR","CPIFORECAST","TOT","AGRWTH","A","1980",28.6976016954,
"KOR","CPIFORECAST","TOT","AGRWTH","A","1981",21.3516539236,
"KOR","CPIFORECAST","TOT","AGRWTH","A","1982",7.190845758,
"KOR","CPIFORECAST","TOT","AGRWTH","A","1983",3.4206077821,
"KOR","CPIFORECAST","TOT","AGRWTH","A","1984",2.2739570622,
"KOR","CPIFORECAST","TOT","AGRWTH","A","1985",2.4591106043,
"KOR","CPIFORECAST","TOT","AGRWTH","A","1986",2.7499804132,
"KOR","CPIFORECAST","TOT","AGRWTH","A","1987",3.049659647,
"KOR","CPIFORECAST","TOT","AGRWTH","A","1988",7.146100369,
"KOR","CPIFORECAST","TOT","AGRWTH","A","1989",5.7001600904,
"KOR","CPIFORECAST","TOT","AGRWTH","A","1990",8.5735989545,
"KOR","CPIFORECAST","TOT","AGRWTH","A","1991",9.3333607248,
"KOR","CPIFORECAST","TOT","AGRWTH","A","1992",6.2126786446,
"KOR","CPIFORECAST","TOT","AGRWTH","A","1993",4.8011024898,
"KOR","CPIFORECAST","TOT","AGRWTH","A","1994",6.265814772,
"KOR","CPIFORECAST","TOT","AGRWTH","A","1995",4.4806869953,
"KOR","CPIFORECAST","TOT","AGRWTH","A","1996",4.9248096866,
"KOR","CPIFORECAST","TOT","AGRWTH","A","1997",4.4390637611,
"KOR","CPIFORECAST","TOT","AGRWTH","A","1998",7.5133401225,
"KOR","CPIFORECAST","TOT","AGRWTH","A","1999",0.8129965893,
"KOR","CPIFORECAST","TOT","AGRWTH","A","2000",2.2591847785,
"KOR","CPIFORECAST","TOT","AGRWTH","A","2001",4.066419648,
"KOR","CPIFORECAST","TOT","AGRWTH","A","2002",2.7625113521,
"KOR","CPIFORECAST","TOT","AGRWTH","A","2003",3.5148792419,
"KOR","CPIFORECAST","TOT","AGRWTH","A","2004",3.5905913909,
"KOR","CPIFORECAST","TOT","AGRWTH","A","2005",2.7540902005,
"KOR","CPIFORECAST","TOT","AGRWTH","A","2006",2.2418471044,
"KOR","CPIFORECAST","TOT","AGRWTH","A","2007",2.5348468712,
"KOR","CPIFORECAST","TOT","AGRWTH","A","2008",4.6737959569,
"KOR","CPIFORECAST","TOT","AGRWTH","A","2009",2.7566864774,
"KOR","CPIFORECAST","TOT","AGRWTH","A","2010",2.9391813593,
"KOR","CPIFORECAST","TOT","AGRWTH","A","2011",4.0258462496,
"KOR","CPIFORECAST","TOT","AGRWTH","A","2012",2.1872212085,
"KOR","CPIFORECAST","TOT","AGRWTH","A","2013",1.3013770575,
"KOR","CPIFORECAST","TOT","AGRWTH","A","2014",1.2747147021,
"KOR","CPIFORECAST","TOT","AGRWTH","A","2015",0.7062081699,
"KOR","CPIFORECAST","TOT","AGRWTH","A","2016",0.971674764,
"KOR","CPIFORECAST","TOT","AGRWTH","A","2017",1.9444559074,
"KOR","CPIFORECAST","TOT","AGRWTH","A","2018",1.5779268136,
"KOR","CPIFORECAST","TOT","AGRWTH","A","2019",1.9016077495,
"KOR","CPIFORECAST","TOT","AGRWTH","A","2020",1.8626317201,
"MEX","CPIFORECAST","TOT","AGRWTH","A","1970",5.0033976336,
"MEX","CPIFORECAST","TOT","AGRWTH","A","1971",5.4690205877,
"MEX","CPIFORECAST","TOT","AGRWTH","A","1972",4.9436879923,
"MEX","CPIFORECAST","TOT","AGRWTH","A","1973",12.0819432356,
"MEX","CPIFORECAST","TOT","AGRWTH","A","1974",23.7840253088,
"MEX","CPIFORECAST","TOT","AGRWTH","A","1975",14.9445272821,
"MEX","CPIFORECAST","TOT","AGRWTH","A","1976",15.824720383,
"MEX","CPIFORECAST","TOT","AGRWTH","A","1977",29.0641259005,
"MEX","CPIFORECAST","TOT","AGRWTH","A","1978",17.4572957292,
"MEX","CPIFORECAST","TOT","AGRWTH","A","1979",18.1912500884,
"MEX","CPIFORECAST","TOT","AGRWTH","A","1980",26.3516468494,
"MEX","CPIFORECAST","TOT","AGRWTH","A","1981",27.9337612085,
"MEX","CPIFORECAST","TOT","AGRWTH","A","1982",58.9134272541,
"MEX","CPIFORECAST","TOT","AGRWTH","A","1983",101.8749289238,
"MEX","CPIFORECAST","TOT","AGRWTH","A","1984",65.4488118643,
"MEX","CPIFORECAST","TOT","AGRWTH","A","1985",57.7484459539,
"MEX","CPIFORECAST","TOT","AGRWTH","A","1986",86.2333088442,
"MEX","CPIFORECAST","TOT","AGRWTH","A","1987",131.8273975222,
"MEX","CPIFORECAST","TOT","AGRWTH","A","1988",114.1622483571,
"MEX","CPIFORECAST","TOT","AGRWTH","A","1989",20.0078784763,
"MEX","CPIFORECAST","TOT","AGRWTH","A","1990",26.6516736234,
"MEX","CPIFORECAST","TOT","AGRWTH","A","1991",22.662365272,
"MEX","CPIFORECAST","TOT","AGRWTH","A","1992",15.5078988752,
"MEX","CPIFORECAST","TOT","AGRWTH","A","1993",9.7514603709,
"MEX","CPIFORECAST","TOT","AGRWTH","A","1994",6.9658132528,
"MEX","CPIFORECAST","TOT","AGRWTH","A","1995",34.9992633138,
"MEX","CPIFORECAST","TOT","AGRWTH","A","1996",34.3783842689,
"MEX","CPIFORECAST","TOT","AGRWTH","A","1997",20.6256276084,
"MEX","CPIFORECAST","TOT","AGRWTH","A","1998",15.9283923607,
"MEX","CPIFORECAST","TOT","AGRWTH","A","1999",16.5856192084,
"MEX","CPIFORECAST","TOT","AGRWTH","A","2000",9.491559925,
"MEX","CPIFORECAST","TOT","AGRWTH","A","2001",6.3677366876,
"MEX","CPIFORECAST","TOT","AGRWTH","A","2002",5.030732531,
"MEX","CPIFORECAST","TOT","AGRWTH","A","2003",4.5468979454,
"MEX","CPIFORECAST","TOT","AGRWTH","A","2004",4.6884071461,
"MEX","CPIFORECAST","TOT","AGRWTH","A","2005",3.9880607338,
"MEX","CPIFORECAST","TOT","AGRWTH","A","2006",3.6294632273,
"MEX","CPIFORECAST","TOT","AGRWTH","A","2007",3.9668496275,
"MEX","CPIFORECAST","TOT","AGRWTH","A","2008",5.1249816919,
"MEX","CPIFORECAST","TOT","AGRWTH","A","2009",5.2973571266,
"MEX","CPIFORECAST","TOT","AGRWTH","A","2010",4.1567278377,
"MEX","CPIFORECAST","TOT","AGRWTH","A","2011",3.407379617,
"MEX","CPIFORECAST","TOT","AGRWTH","A","2012",4.1115085466,
"MEX","CPIFORECAST","TOT","AGRWTH","A","2013",3.8063898234,
"MEX","CPIFORECAST","TOT","AGRWTH","A","2014",4.0186172005,
"MEX","CPIFORECAST","TOT","AGRWTH","A","2015",2.7206412646,
"MEX","CPIFORECAST","TOT","AGRWTH","A","2016",2.82170775,
"MEX","CPIFORECAST","TOT","AGRWTH","A","2017",6.041455824,
"MEX","CPIFORECAST","TOT","AGRWTH","A","2018",4.8512645729,
"MEX","CPIFORECAST","TOT","AGRWTH","A","2019",4.1669682515,
"MEX","CPIFORECAST","TOT","AGRWTH","A","2020",3.4483169666,
"NZL","CPIFORECAST","TOT","AGRWTH","A","1961",1.7977048228,
"NZL","CPIFORECAST","TOT","AGRWTH","A","1962",2.680850669,
"NZL","CPIFORECAST","TOT","AGRWTH","A","1963",1.9685038225,
"NZL","CPIFORECAST","TOT","AGRWTH","A","1964",3.4749037952,
"NZL","CPIFORECAST","TOT","AGRWTH","A","1965",3.3974866816,
"NZL","CPIFORECAST","TOT","AGRWTH","A","1966",2.7554793483,
"NZL","CPIFORECAST","TOT","AGRWTH","A","1967",6.0569202055,
"NZL","CPIFORECAST","TOT","AGRWTH","A","1968",4.3119268401,
"NZL","CPIFORECAST","TOT","AGRWTH","A","1969",4.9252420217,
"NZL","CPIFORECAST","TOT","AGRWTH","A","1970",6.5171835422,
"NZL","CPIFORECAST","TOT","AGRWTH","A","1971",10.3875658718,
"NZL","CPIFORECAST","TOT","AGRWTH","A","1972",6.9328108596,
"NZL","CPIFORECAST","TOT","AGRWTH","A","1973",8.166666266,
"NZL","CPIFORECAST","TOT","AGRWTH","A","1974",11.1093990581,
"NZL","CPIFORECAST","TOT","AGRWTH","A","1975",14.6849536677,
"NZL","CPIFORECAST","TOT","AGRWTH","A","1976",16.9068862957,
"NZL","CPIFORECAST","TOT","AGRWTH","A","1977",14.3835618251,
"NZL","CPIFORECAST","TOT","AGRWTH","A","1978",11.9565952563,
"NZL","CPIFORECAST","TOT","AGRWTH","A","1979",13.6995994497,
"NZL","CPIFORECAST","TOT","AGRWTH","A","1980",17.1505596655,
"NZL","CPIFORECAST","TOT","AGRWTH","A","1981",15.370154167,
"NZL","CPIFORECAST","TOT","AGRWTH","A","1982",16.1636944154,
"NZL","CPIFORECAST","TOT","AGRWTH","A","1983",7.3410746493,
"NZL","CPIFORECAST","TOT","AGRWTH","A","1984",6.1712504656,
"NZL","CPIFORECAST","TOT","AGRWTH","A","1985",15.417661038,
"NZL","CPIFORECAST","TOT","AGRWTH","A","1986",13.2133995688,
"NZL","CPIFORECAST","TOT","AGRWTH","A","1987",15.7442922364,
"NZL","CPIFORECAST","TOT","AGRWTH","A","1988",6.375256387,
"NZL","CPIFORECAST","TOT","AGRWTH","A","1989",5.7159916648,
"NZL","CPIFORECAST","TOT","AGRWTH","A","1990",6.0984393911,
"NZL","CPIFORECAST","TOT","AGRWTH","A","1991",2.6023987604,
"NZL","CPIFORECAST","TOT","AGRWTH","A","1992",1.0145567017,
"NZL","CPIFORECAST","TOT","AGRWTH","A","1993",1.2882095761,
"NZL","CPIFORECAST","TOT","AGRWTH","A","1994",1.7453761286,
"NZL","CPIFORECAST","TOT","AGRWTH","A","1995",3.7549407792,
"NZL","CPIFORECAST","TOT","AGRWTH","A","1996",2.2857142424,
"NZL","CPIFORECAST","TOT","AGRWTH","A","1997",1.1871508383,
"NZL","CPIFORECAST","TOT","AGRWTH","A","1998",1.2652403742,
"NZL","CPIFORECAST","TOT","AGRWTH","A","1999",-0.1142662888,
"NZL","CPIFORECAST","TOT","AGRWTH","A","2000",2.615232796,
"NZL","CPIFORECAST","TOT","AGRWTH","A","2001",2.6258206004,
"NZL","CPIFORECAST","TOT","AGRWTH","A","2002",2.6770907212,
"NZL","CPIFORECAST","TOT","AGRWTH","A","2003",1.7535763457,
"NZL","CPIFORECAST","TOT","AGRWTH","A","2004",2.2902494233,
"NZL","CPIFORECAST","TOT","AGRWTH","A","2005",3.0370206602,
"NZL","CPIFORECAST","TOT","AGRWTH","A","2006",3.3654044681,
"NZL","CPIFORECAST","TOT","AGRWTH","A","2007",2.3761433366,
"NZL","CPIFORECAST","TOT","AGRWTH","A","2008",3.9589442513,
"NZL","CPIFORECAST","TOT","AGRWTH","A","2009",2.1156558922,
"NZL","CPIFORECAST","TOT","AGRWTH","A","2010",2.3020257677,
"NZL","CPIFORECAST","TOT","AGRWTH","A","2011",4.0279027724,
"NZL","CPIFORECAST","TOT","AGRWTH","A","2012",1.0599178138,
"NZL","CPIFORECAST","TOT","AGRWTH","A","2013",1.1344178,
"NZL","CPIFORECAST","TOT","AGRWTH","A","2014",1.2275132603,
"NZL","CPIFORECAST","TOT","AGRWTH","A","2015",0.292703309,
"NZL","CPIFORECAST","TOT","AGRWTH","A","2016",0.6462372254,
"NZL","CPIFORECAST","TOT","AGRWTH","A","2017",1.8507870711,
"NZL","CPIFORECAST","TOT","AGRWTH","A","2018",1.6500657468,
"NZL","CPIFORECAST","TOT","AGRWTH","A","2019",2.2622357968,
"NZL","CPIFORECAST","TOT","AGRWTH","A","2020",2.2355141757,
"NOR","CPIFORECAST","TOT","AGRWTH","A","1961",2.1583491824,
"NOR","CPIFORECAST","TOT","AGRWTH","A","1962",5.2739690684,
"NOR","CPIFORECAST","TOT","AGRWTH","A","1963",2.4638257214,
"NOR","CPIFORECAST","TOT","AGRWTH","A","1964",5.8617009756,
"NOR","CPIFORECAST","TOT","AGRWTH","A","1965",4.182932257,
"NOR","CPIFORECAST","TOT","AGRWTH","A","1966",3.2583926765,
"NOR","CPIFORECAST","TOT","AGRWTH","A","1967",4.5844598536,
"NOR","CPIFORECAST","TOT","AGRWTH","A","1968",3.4554705506,
"NOR","CPIFORECAST","TOT","AGRWTH","A","1969",2.959908776,
"NOR","CPIFORECAST","TOT","AGRWTH","A","1970",10.6353558407,
"NOR","CPIFORECAST","TOT","AGRWTH","A","1971",6.2191396452,
"NOR","CPIFORECAST","TOT","AGRWTH","A","1972",7.2568122226,
"NOR","CPIFORECAST","TOT","AGRWTH","A","1973",7.417915355,
"NOR","CPIFORECAST","TOT","AGRWTH","A","1974",9.4141108961,
"NOR","CPIFORECAST","TOT","AGRWTH","A","1975",11.6881384969,
"NOR","CPIFORECAST","TOT","AGRWTH","A","1976",9.1628213303,
"NOR","CPIFORECAST","TOT","AGRWTH","A","1977",9.1088746572,
"NOR","CPIFORECAST","TOT","AGRWTH","A","1978",8.167470723,
"NOR","CPIFORECAST","TOT","AGRWTH","A","1979",4.5110146269,
"NOR","CPIFORECAST","TOT","AGRWTH","A","1980",10.8714036724,
"NOR","CPIFORECAST","TOT","AGRWTH","A","1981",13.6331178705,
"NOR","CPIFORECAST","TOT","AGRWTH","A","1982",11.331904941,
"NOR","CPIFORECAST","TOT","AGRWTH","A","1983",8.4604318974,
"NOR","CPIFORECAST","TOT","AGRWTH","A","1984",6.2179796709,
"NOR","CPIFORECAST","TOT","AGRWTH","A","1985",5.7191645738,
"NOR","CPIFORECAST","TOT","AGRWTH","A","1986",7.1590052751,
"NOR","CPIFORECAST","TOT","AGRWTH","A","1987",8.7552742616,
"NOR","CPIFORECAST","TOT","AGRWTH","A","1988",6.6763659877,
"NOR","CPIFORECAST","TOT","AGRWTH","A","1989",4.5612971662,
"NOR","CPIFORECAST","TOT","AGRWTH","A","1990",4.1014492754,
"NOR","CPIFORECAST","TOT","AGRWTH","A","1991",3.4386746485,
"NOR","CPIFORECAST","TOT","AGRWTH","A","1992",2.3418573351,
"NOR","CPIFORECAST","TOT","AGRWTH","A","1993",2.2751183588,
"NOR","CPIFORECAST","TOT","AGRWTH","A","1994",1.4015687283,
"NOR","CPIFORECAST","TOT","AGRWTH","A","1995",2.4600557951,
"NOR","CPIFORECAST","TOT","AGRWTH","A","1996",1.2376237624,
"NOR","CPIFORECAST","TOT","AGRWTH","A","1997",2.5794621027,
"NOR","CPIFORECAST","TOT","AGRWTH","A","1998",2.2643308307,
"NOR","CPIFORECAST","TOT","AGRWTH","A","1999",2.3656916443,
"NOR","CPIFORECAST","TOT","AGRWTH","A","2000",3.0510018215,
"NOR","CPIFORECAST","TOT","AGRWTH","A","2001",3.026955369,
"NOR","CPIFORECAST","TOT","AGRWTH","A","2002",1.2974479949,
"NOR","CPIFORECAST","TOT","AGRWTH","A","2003",2.445220705,
"NOR","CPIFORECAST","TOT","AGRWTH","A","2004",0.4649721017,
"NOR","CPIFORECAST","TOT","AGRWTH","A","2005",1.5221639412,
"NOR","CPIFORECAST","TOT","AGRWTH","A","2006",2.3604498025,
"NOR","CPIFORECAST","TOT","AGRWTH","A","2007",0.7224861441,
"NOR","CPIFORECAST","TOT","AGRWTH","A","2008",3.7732141102,
"NOR","CPIFORECAST","TOT","AGRWTH","A","2009",2.1683552694,
"NOR","CPIFORECAST","TOT","AGRWTH","A","2010",2.4189063948,
"NOR","CPIFORECAST","TOT","AGRWTH","A","2011",1.2849515881,
"NOR","CPIFORECAST","TOT","AGRWTH","A","2012",0.6789958009,
"NOR","CPIFORECAST","TOT","AGRWTH","A","2013",2.1208625433,
"NOR","CPIFORECAST","TOT","AGRWTH","A","2014",2.0507473062,
"NOR","CPIFORECAST","TOT","AGRWTH","A","2015",2.1713215259,
"NOR","CPIFORECAST","TOT","AGRWTH","A","2016",3.5586298858,
"NOR","CPIFORECAST","TOT","AGRWTH","A","2017",1.8911958796,
"NOR","CPIFORECAST","TOT","AGRWTH","A","2018",2.7137001421,
"NOR","CPIFORECAST","TOT","AGRWTH","A","2019",2.2630642821,
"NOR","CPIFORECAST","TOT","AGRWTH","A","2020",2.0544345189,
"POL","CPIFORECAST","TOT","AGRWTH","A","1990",567.8787721153,
"POL","CPIFORECAST","TOT","AGRWTH","A","1991",76.7695099819,
"POL","CPIFORECAST","TOT","AGRWTH","A","1992",46.0985626283,
"POL","CPIFORECAST","TOT","AGRWTH","A","1993",36.9641602249,
"POL","CPIFORECAST","TOT","AGRWTH","A","1994",32.9912775782,
"POL","CPIFORECAST","TOT","AGRWTH","A","1995",27.9513888889,
"POL","CPIFORECAST","TOT","AGRWTH","A","1996",19.7949645711,
"POL","CPIFORECAST","TOT","AGRWTH","A","1997",14.913163856,
"POL","CPIFORECAST","TOT","AGRWTH","A","1998",11.5978534662,
"POL","CPIFORECAST","TOT","AGRWTH","A","1999",7.1540726202,
"POL","CPIFORECAST","TOT","AGRWTH","A","2000",9.9001740086,
"POL","CPIFORECAST","TOT","AGRWTH","A","2001",5.4083333333,
"POL","CPIFORECAST","TOT","AGRWTH","A","2002",1.9052889556,
"POL","CPIFORECAST","TOT","AGRWTH","A","2003",0.6826997673,
"POL","CPIFORECAST","TOT","AGRWTH","A","2004",3.3826475574,
"POL","CPIFORECAST","TOT","AGRWTH","A","2005",2.1837966759,
"POL","CPIFORECAST","TOT","AGRWTH","A","2006",1.2846934654,
"POL","CPIFORECAST","TOT","AGRWTH","A","2007",2.4587431239,
"POL","CPIFORECAST","TOT","AGRWTH","A","2008",4.1649719352,
"POL","CPIFORECAST","TOT","AGRWTH","A","2009",3.7953924248,
"POL","CPIFORECAST","TOT","AGRWTH","A","2010",2.5806937025,
"POL","CPIFORECAST","TOT","AGRWTH","A","2011",4.2394014963,
"POL","CPIFORECAST","TOT","AGRWTH","A","2012",3.560371517,
"POL","CPIFORECAST","TOT","AGRWTH","A","2013",0.9919826063,
"POL","CPIFORECAST","TOT","AGRWTH","A","2014",0.0538213132,
"POL","CPIFORECAST","TOT","AGRWTH","A","2015",-0.8741258741,
"POL","CPIFORECAST","TOT","AGRWTH","A","2016",-0.6647673314,
"POL","CPIFORECAST","TOT","AGRWTH","A","2017",2.0759355363,
"POL","CPIFORECAST","TOT","AGRWTH","A","2018",1.9350923155,
"POL","CPIFORECAST","TOT","AGRWTH","A","2019",2.6853581481,
"POL","CPIFORECAST","TOT","AGRWTH","A","2020",2.9468506736,
"SWE","CPIFORECAST","TOT","AGRWTH","A","1961",2.1579719254,
"SWE","CPIFORECAST","TOT","AGRWTH","A","1962",4.7662018048,
"SWE","CPIFORECAST","TOT","AGRWTH","A","1963",2.8717406624,
"SWE","CPIFORECAST","TOT","AGRWTH","A","1964",3.3876615098,
"SWE","CPIFORECAST","TOT","AGRWTH","A","1965",5.0127688945,
"SWE","CPIFORECAST","TOT","AGRWTH","A","1966",6.4048129209,
"SWE","CPIFORECAST","TOT","AGRWTH","A","1967",4.2893145992,
"SWE","CPIFORECAST","TOT","AGRWTH","A","1968",1.943123845,
"SWE","CPIFORECAST","TOT","AGRWTH","A","1969",2.6919933533,
"SWE","CPIFORECAST","TOT","AGRWTH","A","1970",7.0163659886,
"SWE","CPIFORECAST","TOT","AGRWTH","A","1971",7.3955414574,
"SWE","CPIFORECAST","TOT","AGRWTH","A","1972",6.0073906822,
"SWE","CPIFORECAST","TOT","AGRWTH","A","1973",6.7179958701,
"SWE","CPIFORECAST","TOT","AGRWTH","A","1974",9.9117236658,
"SWE","CPIFORECAST","TOT","AGRWTH","A","1975",9.7798775338,
"SWE","CPIFORECAST","TOT","AGRWTH","A","1976",10.2492222324,
"SWE","CPIFORECAST","TOT","AGRWTH","A","1977",11.4418052878,
"SWE","CPIFORECAST","TOT","AGRWTH","A","1978",9.9952644844,
"SWE","CPIFORECAST","TOT","AGRWTH","A","1979",7.2097859675,
"SWE","CPIFORECAST","TOT","AGRWTH","A","1980",13.7063228271,
"SWE","CPIFORECAST","TOT","AGRWTH","A","1981",12.1039385303,
"SWE","CPIFORECAST","TOT","AGRWTH","A","1982",8.5891850905,
"SWE","CPIFORECAST","TOT","AGRWTH","A","1983",8.8730215236,
"SWE","CPIFORECAST","TOT","AGRWTH","A","1984",8.0442423899,
"SWE","CPIFORECAST","TOT","AGRWTH","A","1985",7.3725745813,
"SWE","CPIFORECAST","TOT","AGRWTH","A","1986",4.2359101109,
"SWE","CPIFORECAST","TOT","AGRWTH","A","1987",4.1885715177,
"SWE","CPIFORECAST","TOT","AGRWTH","A","1988",5.8248986844,
"SWE","CPIFORECAST","TOT","AGRWTH","A","1989",6.4432758743,
"SWE","CPIFORECAST","TOT","AGRWTH","A","1990",10.3665533879,
"SWE","CPIFORECAST","TOT","AGRWTH","A","1991",9.4446273294,
"SWE","CPIFORECAST","TOT","AGRWTH","A","1992",2.3743672511,
"SWE","CPIFORECAST","TOT","AGRWTH","A","1993",4.7281730463,
"SWE","CPIFORECAST","TOT","AGRWTH","A","1994",2.1581380072,
"SWE","CPIFORECAST","TOT","AGRWTH","A","1995",2.4551485782,
"SWE","CPIFORECAST","TOT","AGRWTH","A","1996",0.5331319788,
"SWE","CPIFORECAST","TOT","AGRWTH","A","1997",0.6584102562,
"SWE","CPIFORECAST","TOT","AGRWTH","A","1998",-0.2671326684,
"SWE","CPIFORECAST","TOT","AGRWTH","A","1999",0.4621757563,
"SWE","CPIFORECAST","TOT","AGRWTH","A","2000",0.899143734,
"SWE","CPIFORECAST","TOT","AGRWTH","A","2001",2.4059583415,
"SWE","CPIFORECAST","TOT","AGRWTH","A","2002",2.1584821359,
"SWE","CPIFORECAST","TOT","AGRWTH","A","2003",1.9256553489,
"SWE","CPIFORECAST","TOT","AGRWTH","A","2004",0.3736598287,
"SWE","CPIFORECAST","TOT","AGRWTH","A","2005",0.4531708526,
"SWE","CPIFORECAST","TOT","AGRWTH","A","2006",1.3602146863,
"SWE","CPIFORECAST","TOT","AGRWTH","A","2007",2.2121688344,
"SWE","CPIFORECAST","TOT","AGRWTH","A","2008",3.437049106,
"SWE","CPIFORECAST","TOT","AGRWTH","A","2009",-0.4944605444,
"SWE","CPIFORECAST","TOT","AGRWTH","A","2010",1.1579880272,
"SWE","CPIFORECAST","TOT","AGRWTH","A","2011",2.9611507382,
"SWE","CPIFORECAST","TOT","AGRWTH","A","2012",0.8883775069,
"SWE","CPIFORECAST","TOT","AGRWTH","A","2013",-0.0442929701,
"SWE","CPIFORECAST","TOT","AGRWTH","A","2014",-0.1796384941,
"SWE","CPIFORECAST","TOT","AGRWTH","A","2015",-0.046784745,
"SWE","CPIFORECAST","TOT","AGRWTH","A","2016",0.9842692446,
"SWE","CPIFORECAST","TOT","AGRWTH","A","2017",1.7944990466,
"SWE","CPIFORECAST","TOT","AGRWTH","A","2018",2.0476802034,
"SWE","CPIFORECAST","TOT","AGRWTH","A","2019",2.4258701634,
